inec_state_id,state_name,state_code,raw_lga_name,normalized_lga_name,administrative_type,external_id,source_url
10,DELTA,DE,UVWIE,Uvwie,lga,INEC-CVR:1217,https://cvr.inecnigeria.org/locator/browse/state_id:10/page:2
10,DELTA,DE,"WARRI NORTH","Warri North",lga,INEC-CVR:1218,https://cvr.inecnigeria.org/locator/browse/state_id:10/page:2
10,DELTA,DE,"WARRI SOUTH","Warri South",lga,INEC-CVR:1219,https://cvr.inecnigeria.org/locator/browse/state_id:10/page:2
10,DELTA,DE,"WARRI SOUTH WEST","Warri South West",lga,INEC-CVR:1220,https://cvr.inecnigeria.org/locator/browse/state_id:10/page:2
11,EBONYI,EB,ABAKALIKI,Abakaliki,lga,INEC-CVR:1222,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,"AFIKPO NORTH","Afikpo North",lga,INEC-CVR:1223,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,"AFIKPO SOUTH","Afikpo South",lga,INEC-CVR:1224,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,EBONYI,Ebonyi,lga,INEC-CVR:1225,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,"EZZA NORTH","Ezza North",lga,INEC-CVR:1226,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,"EZZA SOUTH","Ezza South",lga,INEC-CVR:1227,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,IKWO,Ikwo,lga,INEC-CVR:1229,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,ISHIELU,Ishielu,lga,INEC-CVR:1228,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,IVO,Ivo,lga,INEC-CVR:1230,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,IZZI,Izzi,lga,INEC-CVR:1231,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,OHAOZARA,Ohaozara,lga,INEC-CVR:1232,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,OHAUKWU,Ohaukwu,lga,INEC-CVR:1233,https://cvr.inecnigeria.org/locator/browse/11/
11,EBONYI,EB,ONICHA,Onicha,lga,INEC-CVR:1234,https://cvr.inecnigeria.org/locator/browse/11/
12,EDO,ED,"AKOKO EDO","Akoko Edo",lga,INEC-CVR:1236,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,EGOR,Egor,lga,INEC-CVR:1237,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"ESAN CENTRAL","Esan Central",lga,INEC-CVR:1238,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"ESAN NORTH EAST","Esan North East",lga,INEC-CVR:1239,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"ESAN SOUTH EAST","Esan South East",lga,INEC-CVR:1240,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"ESAN WEST","Esan West",lga,INEC-CVR:1241,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"ETSAKO CENTRAL","Etsako Central",lga,INEC-CVR:1242,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"ETSAKO EAST","Etsako East",lga,INEC-CVR:1243,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"ETSAKO WEST","Etsako West",lga,INEC-CVR:1244,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,IGUEBEN,Igueben,lga,INEC-CVR:1245,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,IKPOBA/OKHA,Ikpoba/Okha,lga,INEC-CVR:1246,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,OREDO,Oredo,lga,INEC-CVR:1247,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,ORHIONMWON,Orhionmwon,lga,INEC-CVR:1248,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"OVIA NORTH EAST","Ovia North East",lga,INEC-CVR:1249,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"OVIA SOUTH WEST","Ovia South West",lga,INEC-CVR:1250,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"OWAN EAST","Owan East",lga,INEC-CVR:1251,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,"OWAN WEST","Owan West",lga,INEC-CVR:1252,https://cvr.inecnigeria.org/locator/browse/12/
12,EDO,ED,UHUNMWODE,Uhunmwode,lga,INEC-CVR:1253,https://cvr.inecnigeria.org/locator/browse/12/
13,EKITI,EK,"ADO EKITI","Ado Ekiti",lga,INEC-CVR:1255,https://cvr.inecnigeria.org/locator/viewCentre/1255
13,EKITI,EK,EFON,Efon,lga,INEC-CVR:1256,https://cvr.inecnigeria.org/locator/viewCentre/1256
13,EKITI,EK,"EKITI EAST","Ekiti East",lga,INEC-CVR:1257,https://cvr.inecnigeria.org/locator/viewCentre/1257
13,EKITI,EK,"EKITI SOUTH WEST","Ekiti South West",lga,INEC-CVR:1259,https://cvr.inecnigeria.org/locator/viewCentre/1259
13,EKITI,EK,"EKITI WEST","Ekiti West",lga,INEC-CVR:1258,https://cvr.inecnigeria.org/locator/viewCentre/1258
13,EKITI,EK,EMURE,Emure,lga,INEC-CVR:1260,https://cvr.inecnigeria.org/locator/viewCentre/1260
13,EKITI,EK,GBONYIN,Gbonyin,lga,INEC-CVR:1261,https://cvr.inecnigeria.org/locator/viewCentre/1261
13,EKITI,EK,"IDO OSI","Ido Osi",lga,INEC-CVR:1262,https://cvr.inecnigeria.org/locator/viewCentre/1262
13,EKITI,EK,IJERO,Ijero,lga,INEC-CVR:1263,https://cvr.inecnigeria.org/locator/viewCentre/1263
13,EKITI,EK,IKERE,Ikere,lga,INEC-CVR:1264,https://cvr.inecnigeria.org/locator/viewCentre/1264
13,EKITI,EK,IKOLE,Ikole,lga,INEC-CVR:1265,https://cvr.inecnigeria.org/locator/viewCentre/1265
13,EKITI,EK,ILEJEMEJE,Ilejemeje,lga,INEC-CVR:1266,https://cvr.inecnigeria.org/locator/viewCentre/1266
13,EKITI,EK,IREPODUN/IFELODUN,Irepodun/Ifelodun,lga,INEC-CVR:1267,https://cvr.inecnigeria.org/locator/viewCentre/1267
13,EKITI,EK,ISE-ORUN,Ise-Orun,lga,INEC-CVR:1268,https://cvr.inecnigeria.org/locator/viewCentre/1268
13,EKITI,EK,MOBA,Moba,lga,INEC-CVR:1269,https://cvr.inecnigeria.org/locator/viewCentre/1269
13,EKITI,EK,OYE,Oye,lga,INEC-CVR:1270,https://cvr.inecnigeria.org/locator/viewCentre/1270
14,ENUGU,EN,ANINRI,Aninri,lga,INEC-CVR:1272,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,AWGU,Awgu,lga,INEC-CVR:1273,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"ENUGU EAST","Enugu East",lga,INEC-CVR:1274,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"ENUGU NORTH","Enugu North",lga,INEC-CVR:1275,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"ENUGU SOUTH","Enugu South",lga,INEC-CVR:1276,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,EZEAGU,Ezeagu,lga,INEC-CVR:1277,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"IGBO ETITI","Igbo Etiti",lga,INEC-CVR:1278,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"IGBO EZE NORTH","Igbo Eze North",lga,INEC-CVR:1279,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"IGBO EZE SOUTH","Igbo Eze South",lga,INEC-CVR:1280,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"ISI UZO","Isi Uzo",lga,INEC-CVR:1281,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"NKANU EAST","Nkanu East",lga,INEC-CVR:1282,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,"NKANU WEST","Nkanu West",lga,INEC-CVR:1283,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,NSUKKA,Nsukka,lga,INEC-CVR:1284,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,OJI-RIVER,Oji-River,lga,INEC-CVR:1285,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,UDENU,Udenu,lga,INEC-CVR:1286,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,UDI,Udi,lga,INEC-CVR:1287,https://cvr.inecnigeria.org/locator/browse/14/
14,ENUGU,EN,UZO-UWANI,Uzo-Uwani,lga,INEC-CVR:1288,https://cvr.inecnigeria.org/locator/browse/14/
15,FCT,FC,ABAJI,Abaji,area_council,INEC-CVR:1290,https://cvr.inecnigeria.org/locator/browse/15/
15,FCT,FC,MUNICIPAL,"Abuja Municipal Area Council",area_council,INEC-CVR:1291,https://cvr.inecnigeria.org/locator/browse/15/
15,FCT,FC,BWARI,Bwari,area_council,INEC-CVR:1292,https://cvr.inecnigeria.org/locator/browse/15/
15,FCT,FC,GWAGWALADA,Gwagwalada,area_council,INEC-CVR:1293,https://cvr.inecnigeria.org/locator/browse/15/
15,FCT,FC,KUJE,Kuje,area_council,INEC-CVR:1294,https://cvr.inecnigeria.org/locator/browse/15/
15,FCT,FC,KWALI,Kwali,area_council,INEC-CVR:1295,https://cvr.inecnigeria.org/locator/browse/15/
16,GOMBE,GO,AKKO,Akko,lga,INEC-CVR:1297,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,BALANGA,Balanga,lga,INEC-CVR:1298,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,BILLIRI,Billiri,lga,INEC-CVR:1299,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,DUKKU,Dukku,lga,INEC-CVR:1300,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,FUNAKAYE,Funakaye,lga,INEC-CVR:1301,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,GOMBE,Gombe,lga,INEC-CVR:1302,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,KALTUNGO,Kaltungo,lga,INEC-CVR:1303,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,KWAMI,Kwami,lga,INEC-CVR:1304,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,NAFADA,Nafada,lga,INEC-CVR:1305,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,SHONGOM,Shongom,lga,INEC-CVR:1306,https://cvr.inecnigeria.org/locator/browse/16/
16,GOMBE,GO,"YALMALTU/ DEBA",Yalmaltu/Deba,lga,INEC-CVR:1307,https://cvr.inecnigeria.org/locator/browse/16/
17,IMO,IM,"ABOH MBAISE","Aboh Mbaise",lga,INEC-CVR:1309,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"AHIAZU MBAISE","Ahiazu Mbaise",lga,INEC-CVR:1310,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"EHIME MBANO","Ehime Mbano",lga,INEC-CVR:1311,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"EZINIHITTE MBAISE","Ezinihitte Mbaise",lga,INEC-CVR:1312,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"IDEATO NORTH","Ideato North",lga,INEC-CVR:1313,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"IDEATO SOUTH","Ideato South",lga,INEC-CVR:1314,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"IHITTE UBOMA","Ihitte Uboma",lga,INEC-CVR:1315,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,IKEDURU,Ikeduru,lga,INEC-CVR:1316,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"ISIALA MBANO","Isiala Mbano",lga,INEC-CVR:1317,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,ISU,Isu,lga,INEC-CVR:1318,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,MBAITOLI,Mbaitoli,lga,INEC-CVR:1319,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"NGOR OKPALA","Ngor Okpala",lga,INEC-CVR:1320,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,NJABA,Njaba,lga,INEC-CVR:1321,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,NKWERRE,Nkwerre,lga,INEC-CVR:1322,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,NWANGELE,Nwangele,lga,INEC-CVR:1323,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,OBOWO,Obowo,lga,INEC-CVR:1324,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,OGUTA,Oguta,lga,INEC-CVR:1325,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,"OHAJI EGBEMA","Ohaji Egbema",lga,INEC-CVR:1326,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,OKIGWE,Okigwe,lga,INEC-CVR:1327,https://cvr.inecnigeria.org/locator/browse/17/
17,IMO,IM,ONUIMO,Onuimo,lga,INEC-CVR:1328,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
17,IMO,IM,ORLU,Orlu,lga,INEC-CVR:1329,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
17,IMO,IM,ORSU,Orsu,lga,INEC-CVR:1330,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
17,IMO,IM,"ORU EAST","Oru East",lga,INEC-CVR:1331,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
17,IMO,IM,"ORU WEST","Oru West",lga,INEC-CVR:1332,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
17,IMO,IM,"OWERRI MUNICIPAL","Owerri Municipal",lga,INEC-CVR:1333,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
17,IMO,IM,"OWERRI NORTH","Owerri North",lga,INEC-CVR:1334,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
17,IMO,IM,"OWERRI WEST","Owerri West",lga,INEC-CVR:1335,https://cvr.inecnigeria.org/locator/browse/state_id:17/page:2
18,JIGAWA,JI,AUYO,Auyo,lga,INEC-CVR:1337,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,BABURA,Babura,lga,INEC-CVR:1338,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,"BIRNIN KUDU","Birnin Kudu",lga,INEC-CVR:1339,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,BIRNIWA,Birniwa,lga,INEC-CVR:1340,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,BUJI,Buji,lga,INEC-CVR:1341,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,DUTSE,Dutse,lga,INEC-CVR:1342,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,GAGARAWA,Gagarawa,lga,INEC-CVR:1343,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,GARKI,Garki,lga,INEC-CVR:1344,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,GUMEL,Gumel,lga,INEC-CVR:1345,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,GURI,Guri,lga,INEC-CVR:1346,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,GWARAM,Gwaram,lga,INEC-CVR:1347,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,GWIWA,Gwiwa,lga,INEC-CVR:1348,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,HADEJIA,Hadejia,lga,INEC-CVR:1349,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,JAHUN,Jahun,lga,INEC-CVR:1350,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,"KAFIN HAUSA","Kafin Hausa",lga,INEC-CVR:1351,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,KAUGAMA,Kaugama,lga,INEC-CVR:1352,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,KAZAURE,Kazaure,lga,INEC-CVR:1353,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,"KIRIKA SAMMA","Kirika Samma",lga,INEC-CVR:1354,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,KIYAWA,Kiyawa,lga,INEC-CVR:1355,https://cvr.inecnigeria.org/locator/browse/18/
18,JIGAWA,JI,MAIGATARI,Maigatari,lga,INEC-CVR:1356,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
18,JIGAWA,JI,"MALAM MADORI","Malam Madori",lga,INEC-CVR:1357,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
18,JIGAWA,JI,MIGA,Miga,lga,INEC-CVR:1358,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
18,JIGAWA,JI,RINGIM,Ringim,lga,INEC-CVR:1359,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
18,JIGAWA,JI,RONI,Roni,lga,INEC-CVR:1360,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
18,JIGAWA,JI,SULE-TANKARKAR,Sule-Tankarkar,lga,INEC-CVR:1361,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
18,JIGAWA,JI,TAURA,Taura,lga,INEC-CVR:1362,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
18,JIGAWA,JI,YANKWASHI,Yankwashi,lga,INEC-CVR:1363,https://cvr.inecnigeria.org/locator/browse/state_id:18/page:2
19,KADUNA,KD,"BIRNIN GWARI","Birnin Gwari",lga,INEC-CVR:1365,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,CHIKUN,Chikun,lga,INEC-CVR:1366,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,GIWA,Giwa,lga,INEC-CVR:1367,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,IGABI,Igabi,lga,INEC-CVR:1368,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,IKARA,Ikara,lga,INEC-CVR:1369,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,JABA,Jaba,lga,INEC-CVR:1370,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,JEMA'A,Jema'a,lga,INEC-CVR:1371,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,KACHIA,Kachia,lga,INEC-CVR:1372,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,"KADUNA NORTH","Kaduna North",lga,INEC-CVR:1373,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,"KADUNA SOUTH","Kaduna South",lga,INEC-CVR:1374,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,KAGARKO,Kagarko,lga,INEC-CVR:1375,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,KAJURU,Kajuru,lga,INEC-CVR:1376,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,KAURA,Kaura,lga,INEC-CVR:1377,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,KAURU,Kauru,lga,INEC-CVR:1378,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,KUBAU,Kubau,lga,INEC-CVR:1379,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,KUDAN,Kudan,lga,INEC-CVR:1380,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,LERE,Lere,lga,INEC-CVR:1381,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,MAKARFI,Makarfi,lga,INEC-CVR:1382,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,"SABON GARI","Sabon Gari",lga,INEC-CVR:1383,https://cvr.inecnigeria.org/locator/browse/19/
19,KADUNA,KD,SANGA,Sanga,lga,INEC-CVR:1384,https://cvr.inecnigeria.org/locator/browse/state_id:19/page:2
19,KADUNA,KD,SOBA,Soba,lga,INEC-CVR:1385,https://cvr.inecnigeria.org/locator/browse/state_id:19/page:2
19,KADUNA,KD,"ZANGON KATAF","Zangon Kataf",lga,INEC-CVR:1386,https://cvr.inecnigeria.org/locator/browse/state_id:19/page:2
19,KADUNA,KD,ZARIA,Zaria,lga,INEC-CVR:1387,https://cvr.inecnigeria.org/locator/browse/state_id:19/page:2
20,KANO,KN,AJINGI,Ajingi,lga,INEC-CVR:1389,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,ALBASU,Albasu,lga,INEC-CVR:1390,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,BAGWAI,Bagwai,lga,INEC-CVR:1391,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,BEBEJI,Bebeji,lga,INEC-CVR:1392,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,BICHI,Bichi,lga,INEC-CVR:1393,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,BUNKURE,Bunkure,lga,INEC-CVR:1394,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,DALA,Dala,lga,INEC-CVR:1395,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,DANBATA,Danbata,lga,INEC-CVR:1396,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,"DAWAKI KUDU","Dawaki Kudu",lga,INEC-CVR:1397,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,"DAWAKI TOFA","Dawaki Tofa",lga,INEC-CVR:1398,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,DOGUWA,Doguwa,lga,INEC-CVR:1399,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,FAGGE,Fagge,lga,INEC-CVR:1400,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,GABASAWA,Gabasawa,lga,INEC-CVR:1401,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,GARKO,Garko,lga,INEC-CVR:1402,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,"GARUN MALAM","Garun Malam",lga,INEC-CVR:1403,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,GAYA,Gaya,lga,INEC-CVR:1404,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,GEZAWA,Gezawa,lga,INEC-CVR:1405,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,GWALE,Gwale,lga,INEC-CVR:1406,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,GWARZO,Gwarzo,lga,INEC-CVR:1407,https://cvr.inecnigeria.org/locator/browse/20/
20,KANO,KN,KABO,Kabo,lga,INEC-CVR:1408,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,"KANO MUNICIPAL","Kano Municipal",lga,INEC-CVR:1409,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,KARAYE,Karaye,lga,INEC-CVR:1410,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,KIBIYA,Kibiya,lga,INEC-CVR:1411,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,KIRU,Kiru,lga,INEC-CVR:1412,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,KUMBOTSO,Kumbotso,lga,INEC-CVR:1413,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,KUNCHI,Kunchi,lga,INEC-CVR:1414,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,KURA,Kura,lga,INEC-CVR:1415,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,MADOBI,Madobi,lga,INEC-CVR:1416,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,MAKODA,Makoda,lga,INEC-CVR:1417,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,MINJIBIR,Minjibir,lga,INEC-CVR:1418,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,NASARAWA,Nasarawa,lga,INEC-CVR:1419,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,RANO,Rano,lga,INEC-CVR:1420,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,"RIMIN GADO","Rimin Gado",lga,INEC-CVR:1421,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,ROGO,Rogo,lga,INEC-CVR:1422,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,SHANONO,Shanono,lga,INEC-CVR:1423,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,SUMAILA,Sumaila,lga,INEC-CVR:1424,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,TAKAI,Takai,lga,INEC-CVR:1425,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,TARAUNI,Tarauni,lga,INEC-CVR:1426,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,TOFA,Tofa,lga,INEC-CVR:1427,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:2
20,KANO,KN,TSANYAWA,Tsanyawa,lga,INEC-CVR:1428,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:3
20,KANO,KN,"TUDUN WADA","Tudun Wada",lga,INEC-CVR:1429,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:3
20,KANO,KN,UNGOGO,Ungogo,lga,INEC-CVR:1430,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:3
20,KANO,KN,WARAWA,Warawa,lga,INEC-CVR:1431,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:3
20,KANO,KN,WUDIL,Wudil,lga,INEC-CVR:1432,https://cvr.inecnigeria.org/locator/browse/state_id:20/page:3
21,KATSINA,KT,BAKORI,Bakori,lga,INEC-CVR:1434,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,BATAGARAWA,Batagarawa,lga,INEC-CVR:1435,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,BATSARI,Batsari,lga,INEC-CVR:1436,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,BAURE,Baure,lga,INEC-CVR:1437,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,BINDAWA,Bindawa,lga,INEC-CVR:1438,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,CHARANCHI,Charanchi,lga,INEC-CVR:1439,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,"DAN MUSA","Dan Musa",lga,INEC-CVR:1442,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,DANDUME,Dandume,lga,INEC-CVR:1440,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,DANJA,Danja,lga,INEC-CVR:1441,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,DAURA,Daura,lga,INEC-CVR:1443,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,DUTSI,Dutsi,lga,INEC-CVR:1444,https://cvr.inecnigeria.org/locator/browse/21/
21,KATSINA,KT,DUTSIN-MA,Dutsin-Ma,lga,INEC-CVR:1445,https://cvr.inecnigeria.org/locator/browse/21/
